combination,rate
"(1, 2, 3, 4)",1.0
"(2,)",1.0
"(3, 5, 7)",1.0
"(6,)",1.0
"(1, 3, 5, 7)",1.0
"(1, 4, 5, 7)",1.0
"(1, 4, 6)",1.0
"(3, 4, 6, 7)",1.0
"(0, 4, 5, 7)",1.0
"(0, 5, 7, 8)",0.962068965517
"(1, 2, 8)",0.962068965517
"(2, 6, 7, 8)",0.962068965517
"(0, 1, 2, 8)",0.962068965517
"(0, 1, 4, 8)",0.962068965517
"(1, 2, 7, 8)",0.962068965517
"(5, 8)",0.962068965517
"(3, 4, 7, 8)",0.962068965517
"(0, 4, 5, 8)",0.962068965517
"(4, 6, 7, 8)",0.962068965517
"(0, 1, 5, 8)",0.962068965517
"(0, 7, 8)",0.962068965517
"(0, 3, 5, 8)",0.962068965517
"(1, 5, 6, 8)",0.962068965517
"(0, 1, 8)",0.962068965517
"(2, 5, 7, 8)",0.962068965517
"(8,)",0.962068965517
"(1, 3, 6, 8)",0.962068965517
"(1, 5, 7, 8)",0.962068965517
"(2, 3, 5, 8)",0.962068965517
"(1, 3, 7, 8)",0.962068965517
"(2, 3, 8)",0.962068965517
"(0, 2, 3, 8)",0.962068965517
"(2, 4, 8)",0.962068965517
"(3, 7, 8)",0.962068965517
"(7, 8)",0.962068965517
"(0, 1, 3, 8)",0.962068965517
"(2, 3, 4, 8)",0.962068965517
"(0, 3, 6, 8)",0.962068965517
"(0, 1, 7, 8)",0.962068965517
"(2, 4, 7, 8)",0.962068965517
"(1, 6, 8)",0.962068965517
"(5, 6, 8)",0.962068965517
"(1, 2, 5, 8)",0.962068965517
"(0, 4, 7, 8)",0.962068965517
"(3, 5, 6, 8)",0.962068965517
"(1, 6, 7, 8)",0.962068965517
"(0, 3, 7, 8)",0.962068965517
"(1, 4, 5, 8)",0.962068965517
"(0, 8)",0.962068965517
"(0, 5, 8)",0.962068965517
"(0, 2, 7, 8)",0.962068965517
"(0, 2, 8)",0.962068965517
"(4, 5, 8)",0.962068965517
"(4, 5, 7, 8)",0.962068965517
"(1, 2, 4, 8)",0.962068965517
"(4, 8)",0.962068965517
"(2, 8)",0.962068965517
"(2, 3, 6, 8)",0.962068965517
"(2, 5, 8)",0.962068965517
"(3, 6, 8)",0.962068965517
"(1, 2, 6, 8)",0.962068965517
"(1, 4, 7, 8)",0.962068965517
"(3, 5, 8)",0.962068965517
"(0, 4, 6, 8)",0.962068965517
"(3, 4, 5, 8)",0.962068965517
"(0, 3, 4, 8)",0.962068965517
"(3, 5, 7, 8)",0.962068965517
"(2, 3, 7, 8)",0.962068965517
"(1, 2, 3, 8)",0.962068965517
"(2, 5, 6, 8)",0.962068965517
"(1, 3, 4, 8)",0.962068965517
"(1, 5, 8)",0.962068965517
"(0, 4, 8)",0.962068965517
"(0, 2, 4, 8)",0.962068965517
"(4, 7, 8)",0.962068965517
"(3, 6, 7, 8)",0.962068965517
"(6, 8)",0.962068965517
"(2, 4, 6, 8)",0.962068965517
"(3, 4, 6, 8)",0.962068965517
"(0, 6, 8)",0.962068965517
"(1, 4, 6, 8)",0.962068965517
"(2, 6, 8)",0.962068965517
"(0, 5, 6, 8)",0.962068965517
"(0, 3, 8)",0.962068965517
"(4, 6, 8)",0.962068965517
"(5, 7, 8)",0.962068965517
"(5, 6, 7, 8)",0.962068965517
"(1, 3, 5, 8)",0.962068965517
"(0, 2, 5, 8)",0.962068965517
"(2, 7, 8)",0.962068965517
"(3, 4, 8)",0.962068965517
"(2, 4, 5, 8)",0.962068965517
"(1, 3, 8)",0.962068965517
"(6, 7, 8)",0.962068965517
"(4, 5, 6, 8)",0.962068965517
"(0, 1, 6, 8)",0.962068965517
"(0, 6, 7, 8)",0.962068965517
"(0, 2, 6, 8)",0.962068965517
"(1, 4, 8)",0.962068965517
"(3, 8)",0.962068965517
"(1, 8)",0.962068965517
"(1, 7, 8)",0.962068965517
